epoch;acc;loss;val_acc;val_loss
0;0.7993055555555556;0.4834351642778913;0.9366666666666666;0.2637759368768376
1;0.8101388888888889;0.46106187768363016;0.9338888888888889;0.30797222127672286
0;0.8022222222222222;0.48640741942417665;0.9361111111111111;0.25934075449645105
1;0.8091666666666667;0.4645707584390119;0.9177777777777778;0.337568804954903
